id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,city
o,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-sucha-2-pokojowe-e2n4l3,ponad miesiąc temu,12,Gdańsk Letnica,ul. Sucha,Apartment,2,50,Bez pośredników,950000,19011,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-mysliwskie-wzgorze-2-pokojowe-g4l5n5,ponad miesiąc temu,20,Gdańsk Morena,ul. Myśliwskie Wzgórze,Apartment,2,41,Bez pośredników,650000,15777,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-3-pokojowe-t1k6v9,ponad miesiąc temu,17,Gdańsk Przymorze,ul. Piastowska,Apartment,3,54,Oferta biura nieruchomości,729000,13500,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-vii-dwor-ul-wita-stwosza-3-pokojowe-k4w3v8,ponad miesiąc temu,18,Gdańsk VII Dwór,ul. Wita Stwosza,Apartment,3,64,Oferta biura nieruchomości,749000,11649,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-ludwika-warynskiego-4-pokojowe-g9g5l5,ponad miesiąc temu,8,Gdańsk Wrzeszcz,ul. Ludwika Waryńskiego,Apartment,4,112,Bez pośredników,1699000,15170,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-leszczynki-ul-kalksztajnow-3-pokojowe-b9u7x4,ponad miesiąc temu,11,Gdynia Leszczynki,ul. Kalksztajnów,Apartment,3,78,Bez pośredników,873000,11192,Gdynia
o,https://adresowo.pl/o/mieszkanie-sopot-sopot-gorny-ul-bohaterow-monte-cassino-2-pokojowe-j6m2m4,ponad miesiąc temu,14,Sopot Sopot Górny,ul. Bohaterów Monte Cassino,Apartment,2,97,Bez pośredników,1450000,14948,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-jelitkowski-dwor-2-pokojowe-r2x0y7,ponad miesiąc temu,13,Gdańsk Przymorze,ul. Jelitkowski Dwór,Apartment,2,44,Oferta biura nieruchomości,840000,19091,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-prof-stefana-hausbrandta-2-pokojowe-t1n3m6,ponad miesiąc temu,20,Gdańsk Piecki,ul. prof. Stefana Hausbrandta,Apartment,2,52,Oferta biura nieruchomości,750000,14549,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-ul-wladyslawa-kanskiego-2-pokojowe-e4d1s2,ponad miesiąc temu,11,Gdynia Chwarzno-Wiczlino,ul. Władysława Kańskiego,Apartment,2,51,Bez pośredników,688500,13500,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-3-pokojowe-66-m2-s4k8c6,ponad miesiąc temu,12,Gdańsk Ujeścisko,,Apartment,3,66,Bez pośredników,729000,11017,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-powstancow-warszawskich-4-pokojowe-y5v6w0,ponad miesiąc temu,19,Gdańsk Siedlce,ul. Powstańców Warszawskich,Apartment,4,94,Bez pośredników,1850000,19681,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-gen-jozefa-fiszera-7-pokojowe-h5n9p3,ponad miesiąc temu,16,Gdańsk Wrzeszcz,ul. gen. Józefa Fiszera,Apartment,7,111,Oferta biura nieruchomości,1190000,10721,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-pomorska-3-pokojowe-d5n3t1,ponad miesiąc temu,10,Gdańsk Żabianka,ul. Pomorska,Apartment,3,56,Oferta biura nieruchomości,790000,14107,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-swietojanska-4-pokojowe-b1n0p7,ponad miesiąc temu,17,Gdynia Śródmieście,ul. Świętojańska,Apartment,4,56,Bez pośredników,983000,17689,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-mysliwskie-wzgorze-4-pokojowe-o2j6q8,ponad miesiąc temu,16,Gdańsk Piecki,ul. Myśliwskie Wzgórze,Apartment,4,82,Bez pośredników,1100000,13480,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-stolarska-3-pokojowe-t9c4z9,ponad miesiąc temu,17,Gdynia Obłuże,ul. Stolarska,Apartment,3,54,Bez pośredników,545000,10085,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-powstancow-warszawskich-4-pokojowe-v8p2k6,ponad miesiąc temu,12,Gdańsk Suchanino,ul. Powstańców Warszawskich,Apartment,4,64,Oferta biura nieruchomości,699000,10922,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-zwiazku-jaszczurczego-3-pokojowe-r6g2o2,ponad miesiąc temu,23,Gdańsk Morena,ul. Związku Jaszczurczego,Apartment,3,63,Oferta biura nieruchomości,639000,10095,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-orlowo-ul-legionow-3-pokojowe-s1y1g0,ponad miesiąc temu,19,Gdynia Orłowo,ul. Legionów,Apartment,3,86,Bez pośredników,2288000,26698,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-adm-j-unruga-3-pokojowe-r0d8f6,ponad miesiąc temu,8,Gdynia Obłuże,ul. adm. J. Unruga,Apartment,3,52,Bez pośredników,499000,9596,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-rogalinska-2-pokojowe-p6d9e4,ponad miesiąc temu,8,Gdańsk Jasień,ul. Rogalińska,Apartment,2,50,Bez pośredników,680000,13600,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-2-pokojowe-39-m2-q0u0s2,ponad miesiąc temu,20,Gdańsk Morena,,Apartment,2,40,Oferta biura nieruchomości,585000,14810,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-wladyslawa-iv-2-pokojowe-p1x8x1,ponad miesiąc temu,14,Gdynia Śródmieście,ul. Władysława IV,Apartment,2,45,Oferta biura nieruchomości,799000,17685,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-witomino-2-pokojowe-43-m2-v6d0k0,ponad miesiąc temu,8,Gdynia Witomino,,Apartment,2,43,Bez pośredników,550000,12791,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-oliwa-al-grunwaldzka-3-pokojowe-n0o9f3,ponad miesiąc temu,12,Gdańsk Oliwa,al. Grunwaldzka,Apartment,3,56,Bez pośredników,750000,13501,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-babie-doly-ul-dedala-2-pokojowe-s1i7m5,ponad miesiąc temu,8,Gdynia Babie Doły,ul. Dedala,Apartment,2,48,Bez pośredników,639000,13313,Gdynia
o,https://adresowo.pl/o/mieszkanie-sopot-ul-floriana-ceynowy-2-pokojowe-n4s7o3,ponad miesiąc temu,15,Sopot,ul. Floriana Ceynowy,Apartment,2,54,Oferta biura nieruchomości,1290000,23889,Sopot
o,https://adresowo.pl/o/mieszkanie-gdynia-maly-kack-ul-siedlecka-7-pokojowe-t2i8e7,ponad miesiąc temu,31,Gdynia Mały Kack,ul. Siedlecka,Apartment,7,82,Oferta biura nieruchomości,1150000,13973,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-kazimierza-leskiego-2-pokojowe-w4q2c2,3 dni temu,12,Gdańsk Jasień,ul. Kazimierza Leskiego,Apartment,2,41,Bez pośredników,639000,15582,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-maly-kack-ul-druskiennicka-3-pokojowe-k1w0r0,ponad miesiąc temu,19,Gdynia Mały Kack,ul. Druskiennicka,Apartment,3,87,Bez pośredników,650000,7471,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-redlowo-ul-powstania-wielkopolskiego-2-pokojowe-b2l2a8,ponad miesiąc temu,18,Gdynia Redłowo,ul. Powstania Wielkopolskiego,Apartment,2,57,Bez pośredników,1100000,19298,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-wzgorze-swietego-maksymiliana-ul-gorna-3-pokojowe-t0w4t7,ponad miesiąc temu,18,Gdynia Wzgórze Świętego Maksymiliana,ul. Górna,Apartment,3,72,Bez pośredników,1099000,15349,Gdynia
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-kowale-ul-poziomkowa-3-pokojowe-g9i1v7,ponad miesiąc temu,5,Gdańsk Kowale,ul. Poziomkowa,Apartment,3,61,Oferta biura nieruchomości,490000,8004,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-nowy-port-ul-wyzwolenia-3-pokojowe-w5f9o5,ponad miesiąc temu,13,Gdańsk Nowy Port,ul. Wyzwolenia,Apartment,3,64,Oferta biura nieruchomości,715000,11224,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-karwiny-ul-kazimierza-kruczkowskiego-4-pokojowe-z0m7g4,ponad miesiąc temu,20,Gdynia Karwiny,ul. Kazimierza Kruczkowskiego,Apartment,4,80,Bez pośredników,819000,10238,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-karwiny-ul-kazimierza-kruczkowskiego-2-pokojowe-y9p7v3,ponad miesiąc temu,8,Gdynia Karwiny,ul. Kazimierza Kruczkowskiego,Apartment,2,47,Bez pośredników,480000,10213,Gdynia
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-sopot-centrum-ul-dr-ludwika-zamenhofa-3-pokojowe-m6z3t0,ponad miesiąc temu,11,Sopot Centrum,ul. dr. Ludwika Zamenhofa,Apartment,3,69,Bez pośredników,1200000,17488,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-czarny-dwor-4-pokojowe-v0v1s4,ponad miesiąc temu,20,Gdańsk Brzeźno,ul. Czarny Dwór,Apartment,4,87,Oferta biura nieruchomości,2390000,27566,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-demptowo-ul-skarbka-2-pokojowe-m5n5a3,ponad miesiąc temu,13,Gdynia Demptowo,ul. Skarbka,Apartment,2,43,Oferta biura nieruchomości,474683,10950,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-brzezno-al-gen-jozefa-hallera-3-pokojowe-u5w5z1,ponad miesiąc temu,8,Gdańsk Brzeźno,al. gen. Józefa Hallera,Apartment,3,63,Bez pośredników,1750000,27884,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-ul-franciszka-sokola-2-pokojowe-w9l1p3,ponad miesiąc temu,16,Gdynia Chwarzno-Wiczlino,ul. Franciszka Sokoła,Apartment,2,45,Bez pośredników,620000,13778,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-jaglana-3-pokojowe-n7z9w3,ponad miesiąc temu,7,Gdańsk Śródmieście,ul. Jaglana,Apartment,3,69,Bez pośredników,1320000,19270,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-orlowo-ul-swierkowa-20-pokojowe-e1s0s7,ponad miesiąc temu,25,Gdynia Orłowo,ul. Świerkowa,Apartment,20,448,Oferta biura nieruchomości,4499000,10042,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-3-pokojowe-t9w6p6,ponad miesiąc temu,8,Gdańsk Śródmieście,ul. Angielska Grobla,Apartment,3,69,Oferta biura nieruchomości,1690000,24493,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-angielska-grobla-2-pokojowe-q2c3t0,ponad miesiąc temu,20,Gdańsk Śródmieście,ul. Angielska Grobla,Apartment,2,47,Bez pośredników,1249000,26518,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-3-pokojowe-79-m2-e2b5p6,ponad miesiąc temu,8,Gdynia Śródmieście,,Apartment,3,79,Bez pośredników,2480000,31392,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-kornela-makuszynskiego-4-pokojowe-r1m3z2,ponad miesiąc temu,22,Gdańsk Wrzeszcz,ul. Kornela Makuszyńskiego,Apartment,4,63,Bez pośredników,749000,11984,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-pastelowa-2-pokojowe-c0i5y7,ponad miesiąc temu,10,Gdańsk Orunia,ul. Pastelowa,Apartment,2,40,Oferta biura nieruchomości,575000,14531,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-4-pokojowe-q8h1o6,ponad miesiąc temu,5,Gdańsk Jasień,ul. Pólnicy,Apartment,4,106,Oferta biura nieruchomości,1450000,13727,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-ul-wladyslawa-lokietka-2-pokojowe-j7q2k4,ponad miesiąc temu,16,Sopot,ul. Władysława Łokietka,Apartment,2,47,Bez pośredników,1250000,26596,Sopot
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-boisko-3-pokojowe-n1k8j1,ponad miesiąc temu,18,Gdynia Obłuże,ul. Boisko,Apartment,3,65,Bez pośredników,787000,12147,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-zwirki-i-wigury-3-pokojowe-k8l4r2,ponad miesiąc temu,1,Gdynia Śródmieście,ul. Żwirki i Wigury,Apartment,3,48,Bez pośredników,910000,19158,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-ptasia-3-pokojowe-u8x5q4,ponad miesiąc temu,5,Gdańsk Chełm,ul. Ptasia,Apartment,3,88,Oferta biura nieruchomości,1400000,15909,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-4-pokojowe-y0n9q9,ponad miesiąc temu,4,Gdańsk Jasień,ul. Pólnicy,Apartment,4,66,Oferta biura nieruchomości,884000,13323,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-olimpijska-3-pokojowe-y7v5l7,ponad miesiąc temu,20,Gdańsk Łostowice,ul. Olimpijska,Apartment,3,64,Bez pośredników,692000,10813,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-6-pokojowe-a1x7x8,ponad miesiąc temu,17,Gdańsk Jasień,ul. Pólnicy,Apartment,6,130,Bez pośredników,1150000,8846,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdynia-chylonia-ul-chylonska-2-pokojowe-e5o6o0,ponad miesiąc temu,11,Gdynia Chylonia,ul. Chylońska,Apartment,2,50,Bez pośredników,590000,11753,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-3-pokojowe-q6w3q3,ponad miesiąc temu,4,Gdańsk Jasień,ul. Pólnicy,Apartment,3,48,Oferta biura nieruchomości,594000,12474,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-3-pokojowe-k6r9z3,ponad miesiąc temu,4,Gdańsk Jasień,ul. Pólnicy,Apartment,3,60,Oferta biura nieruchomości,707000,11717,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-chmielna-1-pokoj-z5g5f6,ponad miesiąc temu,12,Gdańsk Śródmieście,ul. Chmielna,Apartment,1,35,Bez pośredników,1000000,28571,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-2-pokojowe-f0i5s8,ponad miesiąc temu,18,Gdańsk Przymorze,ul. Piastowska,Apartment,2,43,Bez pośredników,549000,12767,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-sadowa-2-pokojowe-h9j2v0,ponad miesiąc temu,20,Gdańsk Śródmieście,ul. Sadowa,Apartment,2,48,Bez pośredników,1100000,22817,Gdańsk
,,,,,,Apartment,,,Pośrednik,,,
,,,,,,Apartment,,,Pośrednik,,,
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-polnicy-2-pokojowe-l8a1o5,ponad miesiąc temu,5,Gdańsk Jasień,ul. Pólnicy,Apartment,2,36,Oferta biura nieruchomości,505000,13923,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-kazimierza-porebskiego-2-pokojowe-p0q7v0,ponad miesiąc temu,7,Gdańsk Ujeścisko,ul. Kazimierza Porębskiego,Apartment,2,47,Oferta biura nieruchomości,499000,10594,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-letnicka-3-pokojowe-w4i6f4,ponad miesiąc temu,20,Gdańsk Letnica,ul. Letnicka,Apartment,3,72,Bez pośredników,1265000,17569,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-maly-kack-3-pokojowe-90-m2-v7g1m3,ponad miesiąc temu,18,Gdynia Mały Kack,,Apartment,3,90,Bez pośredników,1590000,17667,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-piotrkowska-4-pokojowe-i4o6d7,ponad miesiąc temu,15,Gdańsk Ujeścisko,ul. Piotrkowska,Apartment,4,98,Bez pośredników,949000,9684,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-leszczynki-ul-mlynska-2-pokojowe-z0h3q5,ponad miesiąc temu,10,Gdynia Leszczynki,ul. Młyńska,Apartment,2,37,Oferta biura nieruchomości,399000,10784,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-konstantego-bergiela-2-pokojowe-j7n3i8,ponad miesiąc temu,9,Gdańsk Zakoniczyn,ul. Konstantego Bergiela,Apartment,2,51,Oferta biura nieruchomości,599999,11691,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-witomino-ul-2-morskiego-pulku-strzelcow-4-pokojowe-z9i9q6,ponad miesiąc temu,18,Gdynia Witomino,ul. 2 Morskiego Pułku Strzelców,Apartment,4,59,Bez pośredników,620000,10508,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-chlopska-2-pokojowe-c3r3e9,ponad miesiąc temu,10,Gdańsk Przymorze,ul. Chłopska,Apartment,2,45,Bez pośredników,619000,13756,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-kolobrzeska-3-pokojowe-y7t3y2,ponad miesiąc temu,16,Gdańsk Przymorze,ul. Kołobrzeska,Apartment,3,53,Bez pośredników,695000,13113,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-piotrkowska-3-pokojowe-r1b4s0,ponad miesiąc temu,13,Gdańsk Ujeścisko,ul. Piotrkowska,Apartment,3,79,Oferta biura nieruchomości,999000,12630,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-dolne-miasto-ul-sadowa-3-pokojowe-o5h2t9,ponad miesiąc temu,25,Gdańsk Dolne Miasto,ul. Sadowa,Apartment,3,70,Oferta biura nieruchomości,1100000,15692,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-kartuska-1-pokoj-e5j4j2,ponad miesiąc temu,13,Gdańsk Jasień,ul. Kartuska,Apartment,1,36,Bez pośredników,446375,12399,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-kazimierza-leskiego-3-pokojowe-n7w9c8,ponad miesiąc temu,17,Gdańsk Jasień,ul. Kazimierza Leskiego,Apartment,3,56,Bez pośredników,669000,11946,Gdańsk
o,https://adresowo.pl/o/mieszkanie-sopot-sopot-dolny-ul-grunwaldzka-8-pokojowe-f3z3t4,ponad miesiąc temu,18,Sopot Sopot Dolny,ul. Grunwaldzka,Apartment,8,164,Bez pośredników,3500000,21341,Sopot
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-1-pokoj-31-m2-w4m4m0,ponad miesiąc temu,22,Gdańsk Śródmieście,,Apartment,1,31,Oferta biura nieruchomości,849000,27369,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-dolne-miasto-4-pokojowe-85-m2-u5w0w1,ponad miesiąc temu,30,Gdańsk Dolne Miasto,,Apartment,4,86,Oferta biura nieruchomości,1439000,16825,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leborska-3-pokojowe-a2y8c6,ponad miesiąc temu,17,Gdańsk Przymorze,ul. Lęborska,Apartment,3,53,Bez pośredników,979000,18482,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-3-pokojowe-50-m2-m2c4r3,ponad miesiąc temu,5,Gdańsk Jasień,,Apartment,3,50,Bez pośredników,285000,5700,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-1-pokoj-28-m2-r9p9x2,ponad miesiąc temu,15,Gdańsk Jasień,,Apartment,1,29,Bez pośredników,578000,20132,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-magellana-2-pokojowe-w9r0i7,ponad miesiąc temu,11,Gdańsk Wrzeszcz,ul. Magellana,Apartment,2,54,Oferta biura nieruchomości,1099000,20352,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdynia-orlowo-al-zwyciestwa-2-pokojowe-e3i5o1,ponad miesiąc temu,4,Gdynia Orłowo,al. Zwycięstwa,Apartment,2,37,Oferta biura nieruchomości,793000,21375,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-witomino-ul-wielkokacka-1-pokoj-h5c3q2,ponad miesiąc temu,1,Gdynia Witomino,ul. Wielkokacka,Apartment,1,33,Bez pośredników,125000,3788,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-witomino-ul-polskiego-czerwonego-krzyza-1-pokoj-f1c1i4,ponad miesiąc temu,9,Gdynia Witomino,ul. Polskiego Czerwonego Krzyża,Apartment,1,18,Bez pośredników,339000,19349,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdynia-leszczynki-ul-lubawska-1-pokoj-d1g5k9,ponad miesiąc temu,1,Gdynia Leszczynki,ul. Lubawska,Apartment,1,17,Bez pośredników,360000,21176,Gdynia
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-szafarnia-2-pokojowe-p8q4e8,ponad miesiąc temu,20,Gdańsk Śródmieście,ul. Szafarnia,Apartment,2,52,Oferta biura nieruchomości,1150000,22115,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-sw-barbary-2-pokojowe-p0v8w5,ponad miesiąc temu,19,Gdańsk Śródmieście,ul. św. Barbary,Apartment,2,47,Oferta biura nieruchomości,1160000,24681,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-gen-wladyslawa-andersa-1-pokoj-t5a7h8,ponad miesiąc temu,12,Gdańsk Jasień,ul. gen. Władysława Andersa,Apartment,1,31,Bez pośredników,589000,19092,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-pagorkowa-4-pokojowe-k0y9o7,ponad miesiąc temu,7,Gdańsk Morena,ul. Pagórkowa,Apartment,4,101,Bez pośredników,1119000,11079,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lecha-badkowskiego-4-pokojowe-v9v8f7,ponad miesiąc temu,16,Gdańsk Śródmieście,ul. Lecha Bądkowskiego,Apartment,4,112,Bez pośredników,1250000,11161,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-wyspa-sobieszewska-ul-kwiatowa-2-pokojowe-s4x3f2,ponad miesiąc temu,16,Gdańsk Wyspa Sobieszewska,ul. Kwiatowa,Apartment,2,37,Oferta biura nieruchomości,595520,16000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-sobieszewo-ul-kwiatowa-2-pokojowe-p7n9o4,ponad miesiąc temu,16,Gdańsk Sobieszewo,ul. Kwiatowa,Apartment,2,28,Oferta biura nieruchomości,425850,15000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-stanislawa-dabka-2-pokojowe-d4k8k6,ponad miesiąc temu,15,Gdańsk Zakoniczyn,ul. Stanisława Dąbka,Apartment,2,25,Bez pośredników,399000,15960,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-lostowice-ul-zielony-stok-5-pokojowe-o7n9e2,ponad miesiąc temu,19,Gdańsk Łostowice,ul. Zielony Stok,Apartment,5,81,Bez pośredników,1089000,13444,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-mlyniska-ul-ks-jerzego-popieluszki-1-pokoj-y2o7h8,ponad miesiąc temu,19,Gdańsk Młyniska,ul. ks. Jerzego Popiełuszki,Apartment,1,26,Bez pośredników,597000,23113,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-sobieszewo-ul-kwiatowa-3-pokojowe-r9h9d1,ponad miesiąc temu,16,Gdańsk Sobieszewo,ul. Kwiatowa,Apartment,3,43,Oferta biura nieruchomości,643200,15000,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-ignacego-paderewskiego-3-pokojowe-u6o9t7,ponad miesiąc temu,14,Gdańsk Suchanino,ul. Ignacego Paderewskiego,Apartment,3,56,Oferta biura nieruchomości,649000,11565,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-jasienska-2-pokojowe-j5e6h0,ponad miesiąc temu,11,Gdańsk Jasień,ul. Jasieńska,Apartment,2,56,Bez pośredników,860000,15468,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-ul-warzywnicza-3-pokojowe-n8w7y5,ponad miesiąc temu,5,Gdańsk,ul. Warzywnicza,Apartment,3,69,Bez pośredników,1400000,20173,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-magellana-2-pokojowe-q2u7w8,ponad miesiąc temu,17,Gdańsk Morena,ul. Magellana,Apartment,2,48,Bez pośredników,780000,16250,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-kielpinek-ul-prof-mariana-osinskiego-2-pokojowe-u0u4n3,ponad miesiąc temu,10,Gdańsk Kiełpinek,ul. prof. Mariana Osińskiego,Apartment,2,51,Oferta biura nieruchomości,799000,15667,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-hoza-3-pokojowe-s8s5p4,ponad miesiąc temu,17,Gdańsk Stogi,ul. Hoża,Apartment,3,53,Oferta biura nieruchomości,600000,11299,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-aniolki-ul-ks-jerzego-popieluszki-3-pokojowe-e0x2s6,ponad miesiąc temu,8,Gdańsk Aniołki,ul. ks. Jerzego Popiełuszki,Apartment,3,67,Bez pośredników,1400000,20896,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-alojzego-bruskiego-1-pokoj-a3g9k1,ponad miesiąc temu,8,Gdańsk Orunia Górna,ul. Alojzego Bruskiego,Apartment,1,32,Bez pośredników,450000,14063,Gdańsk
o,https://adresowo.pl/o/mieszkanie-gdansk-sobieszewo-ul-teczowa-2-pokojowe-p9e2r3,ponad miesiąc temu,5,Gdańsk Sobieszewo,ul. Tęczowa,Apartment,2,34,Bez pośredników,588137,17097,Gdańsk
